date,Close,High,Low,Open,Volume,VolWeiAvgPrc
2020-11-09 09:00:00,1.7401,1.74211,1.73704,1.7381,46738,1.7402
2020-11-09 10:00:00,1.73401,1.74024,1.73378,1.7401,59559,1.7373
2020-11-09 11:00:00,1.73559,1.7363,1.73357,1.73399,40812,1.7348
2020-11-09 12:00:00,1.73342,1.73562,1.73232,1.7356,26234,1.7337
2020-11-09 13:00:00,1.73604,1.73617,1.73282,1.7334,16522,1.7342
2020-11-09 14:00:00,1.73234,1.7361,1.73032,1.73605,14106,1.733
2020-11-09 15:00:00,1.73078,1.7325,1.72989,1.73233,16052,1.731
2020-11-09 16:00:00,1.72764,1.7327,1.72764,1.73075,7478,1.7318
2020-11-09 17:00:00,1.73465,1.73465,1.72586,1.72662,2738,1.7327
2020-11-09 18:00:00,1.73255,1.73466,1.73094,1.73458,9822,1.7325
2020-11-09 19:00:00,1.73096,1.73327,1.7305,1.73255,17258,1.7318
2020-11-09 20:00:00,1.7322,1.73318,1.73027,1.73098,16597,1.7317
2020-11-09 21:00:00,1.73046,1.73225,1.72984,1.7322,17369,1.7311
2020-11-09 22:00:00,1.73309,1.73334,1.72963,1.73047,13130,1.7319
2020-11-09 23:00:00,1.73201,1.73319,1.73104,1.73309,9383,1.7318
2020-11-10 00:00:00,1.73221,1.7324,1.73074,1.732,8491,1.7315
2020-11-10 01:00:00,1.7309,1.73225,1.73016,1.73221,12008,1.7314
2020-11-10 02:00:00,1.73237,1.73244,1.73005,1.7309,16007,1.7311
2020-11-10 03:00:00,1.73343,1.7345,1.73,1.73242,24750,1.7324
2020-11-10 04:00:00,1.72805,1.73348,1.72759,1.73341,21876,1.7303
2020-11-10 05:00:00,1.72646,1.7281,1.72525,1.72806,23869,1.7269
2020-11-10 06:00:00,1.72554,1.72777,1.72546,1.72646,16217,1.7268
2020-11-10 07:00:00,1.72937,1.72944,1.72536,1.72553,17801,1.7278
2020-11-10 08:00:00,1.73188,1.73242,1.72843,1.72937,24389,1.7307
2020-11-10 09:00:00,1.73512,1.73528,1.73116,1.73187,31796,1.733
2020-11-10 10:00:00,1.7336,1.73669,1.73278,1.73511,36997,1.7345
2020-11-10 11:00:00,1.73235,1.7339,1.73062,1.73358,20289,1.7322
2020-11-10 12:00:00,1.73136,1.73257,1.73028,1.73234,15264,1.7314
2020-11-10 13:00:00,1.73227,1.73381,1.73113,1.73136,10272,1.7326
2020-11-10 14:00:00,1.7305,1.73243,1.73027,1.73226,16774,1.7313
2020-11-10 15:00:00,1.7307,1.73133,1.7303,1.7305,13617,1.7309
2020-11-10 16:00:00,1.72917,1.7307,1.72844,1.7307,4898,1.73
2020-11-10 17:00:00,1.73021,1.73115,1.72873,1.72873,2304,1.73
2020-11-10 18:00:00,1.73101,1.73107,1.7293,1.73022,6413,1.7303
2020-11-10 19:00:00,1.73171,1.73212,1.72963,1.73102,11128,1.7306
2020-11-10 20:00:00,1.72346,1.73568,1.72205,1.73171,29166,1.7281
2020-11-10 21:00:00,1.71816,1.72379,1.71777,1.72346,19433,1.7203
2020-11-10 22:00:00,1.71618,1.7183,1.71361,1.7182,18659,1.7159
2020-11-10 23:00:00,1.71612,1.71842,1.71594,1.71619,8421,1.7171
2020-11-11 00:00:00,1.71525,1.71664,1.7152,1.71613,6444,1.7157
2020-11-11 01:00:00,1.71608,1.7163,1.71448,1.71525,9664,1.7154
2020-11-11 02:00:00,1.71559,1.7161,1.71393,1.71609,12595,1.7149
2020-11-11 03:00:00,1.71248,1.71564,1.71228,1.71557,25817,1.714
2020-11-11 04:00:00,1.71228,1.71328,1.70959,1.71246,31985,1.7115
2020-11-11 05:00:00,1.71174,1.71333,1.71102,1.71227,16532,1.7123
2020-11-11 06:00:00,1.71055,1.71216,1.70928,1.71175,19955,1.7103
2020-11-11 07:00:00,1.71248,1.71317,1.70992,1.71056,29196,1.7114
2020-11-11 08:00:00,1.70952,1.71265,1.7094,1.71249,21305,1.7113
2020-11-11 09:00:00,1.7103,1.71067,1.70853,1.70954,24031,1.7094
2020-11-11 10:00:00,1.71181,1.71255,1.70972,1.7103,22382,1.711
2020-11-11 11:00:00,1.71217,1.71291,1.71143,1.71178,16158,1.7122
2020-11-11 12:00:00,1.7121,1.7125,1.71143,1.71218,10277,1.712
2020-11-11 13:00:00,1.71179,1.71257,1.7116,1.7121,6687,1.7121
2020-11-11 14:00:00,1.711,1.71186,1.71084,1.7118,10335,1.7113
2020-11-11 15:00:00,1.71099,1.71185,1.71049,1.71101,8110,1.7113
2020-11-11 16:00:00,1.7111,1.71161,1.71043,1.71098,3948,1.7111
2020-11-11 17:00:00,1.71089,1.7119,1.70996,1.7111,2216,1.7113
2020-11-11 18:00:00,1.70665,1.71142,1.70658,1.7109,4733,1.7101
2020-11-11 19:00:00,1.70791,1.70934,1.70666,1.70666,7636,1.7082
2020-11-11 20:00:00,1.70773,1.70875,1.70463,1.70793,11166,1.707
2020-11-11 21:00:00,1.70848,1.70936,1.7069,1.70772,7389,1.7083
2020-11-11 22:00:00,1.70972,1.7101,1.70769,1.70848,6900,1.7094
2020-11-11 23:00:00,1.7123,1.71266,1.70956,1.70973,6261,1.7113
2020-11-12 00:00:00,1.7133,1.7133,1.71113,1.71229,6542,1.712
2020-11-12 01:00:00,1.7138,1.71413,1.71253,1.7133,10283,1.7134
2020-11-12 02:00:00,1.71494,1.7162,1.7125,1.71376,12026,1.7139
2020-11-12 03:00:00,1.71644,1.71751,1.71494,1.71495,16002,1.7165
2020-11-12 04:00:00,1.71782,1.72043,1.71629,1.71644,15298,1.7189
2020-11-12 05:00:00,1.71812,1.71886,1.71624,1.71781,12214,1.7175
2020-11-12 06:00:00,1.71883,1.71894,1.71658,1.71812,9994,1.7179
2020-11-12 07:00:00,1.72052,1.72085,1.71738,1.71882,14069,1.7191
2020-11-12 08:00:00,1.71721,1.72065,1.7171,1.72054,18206,1.7188
2020-11-12 09:00:00,1.71724,1.71772,1.71459,1.71721,22839,1.7163
2020-11-12 10:00:00,1.71848,1.7199,1.7161,1.71723,19867,1.718
2020-11-12 11:00:00,1.71861,1.71914,1.71782,1.7185,13709,1.7184
2020-11-12 12:00:00,1.72221,1.72328,1.71853,1.71862,11958,1.7204
2020-11-12 13:00:00,1.72349,1.72446,1.72182,1.7222,13102,1.7235
2020-11-12 14:00:00,1.72451,1.7251,1.72279,1.7235,11996,1.7239
2020-11-12 15:00:00,1.72581,1.7264,1.7243,1.72452,10915,1.7255
2020-11-12 16:00:00,1.7252,1.7271,1.72479,1.72584,4251,1.7262
2020-11-12 17:00:00,1.72816,1.72868,1.72338,1.7253,2170,1.7268
2020-11-12 18:00:00,1.72606,1.72818,1.72593,1.72818,7328,1.7272
2020-11-12 19:00:00,1.72832,1.7285,1.72592,1.7262,8357,1.7273
2020-11-12 20:00:00,1.72982,1.73006,1.72686,1.72832,9984,1.728
2020-11-12 21:00:00,1.72926,1.73009,1.72863,1.72981,9284,1.7294
2020-11-12 22:00:00,1.7307,1.73073,1.72867,1.72928,6619,1.7294
2020-11-12 23:00:00,1.73132,1.7314,1.72868,1.7307,6980,1.7299
2020-11-13 00:00:00,1.73112,1.73223,1.72947,1.73132,6206,1.7307
2020-11-13 01:00:00,1.73006,1.7316,1.73002,1.73111,6228,1.7309
2020-11-13 02:00:00,1.73026,1.73233,1.72952,1.73006,10060,1.731
2020-11-13 03:00:00,1.733,1.73361,1.7288,1.73026,13531,1.7311
2020-11-13 04:00:00,1.73191,1.73419,1.73182,1.733,13066,1.733
2020-11-13 05:00:00,1.72986,1.73213,1.7288,1.732,11506,1.7308
2020-11-13 06:00:00,1.7302,1.73186,1.72974,1.72986,10157,1.7305
2020-11-13 07:00:00,1.73062,1.7318,1.72989,1.73021,8976,1.7308
2020-11-13 08:00:00,1.7284,1.73163,1.72834,1.73062,12971,1.7305
2020-11-13 09:00:00,1.72836,1.7304,1.72792,1.7284,14712,1.7294
2020-11-13 10:00:00,1.72931,1.73203,1.72834,1.72842,18759,1.7296
2020-11-13 11:00:00,1.7292,1.73085,1.72896,1.7293,13126,1.7301
2020-11-13 12:00:00,1.72754,1.72988,1.72742,1.7292,9566,1.729
2020-11-13 13:00:00,1.72825,1.72866,1.72737,1.72755,7734,1.728
2020-11-13 14:00:00,1.73008,1.7301,1.72798,1.72824,7455,1.7291
2020-11-13 15:00:00,1.7279,1.73009,1.72777,1.73008,3661,1.7291
2020-11-13 16:00:00,1.7282,1.72871,1.72664,1.72786,1824,1.728
2020-11-15 17:00:00,1.72849,1.72887,1.72671,1.72799,1026,1.7281
2020-11-15 18:00:00,1.72404,1.72896,1.7231,1.72854,8726,1.7269
2020-11-15 19:00:00,1.72219,1.72455,1.72173,1.72405,9662,1.7233
2020-11-15 20:00:00,1.72077,1.72265,1.72034,1.72219,9645,1.7214
2020-11-15 21:00:00,1.72078,1.72184,1.7206,1.72078,8267,1.7212
2020-11-15 22:00:00,1.7229,1.72307,1.72035,1.72077,6342,1.7215
2020-11-15 23:00:00,1.72355,1.72418,1.72273,1.7229,3732,1.7236
2020-11-16 00:00:00,1.72406,1.7246,1.72353,1.72355,5781,1.7241
2020-11-16 01:00:00,1.72481,1.72481,1.72353,1.72406,6434,1.724
2020-11-16 02:00:00,1.72373,1.72544,1.7233,1.7248,10117,1.724
2020-11-16 03:00:00,1.72201,1.72393,1.7215,1.72372,15922,1.7229
2020-11-16 04:00:00,1.72287,1.72344,1.72025,1.72201,14706,1.7215
2020-11-16 05:00:00,1.7255,1.72577,1.7219,1.72287,14458,1.7238
2020-11-16 06:00:00,1.7213,1.72552,1.7196,1.7255,21530,1.7225
2020-11-16 07:00:00,1.72103,1.724,1.72076,1.7213,29560,1.7224
2020-11-16 08:00:00,1.71955,1.72277,1.71916,1.72102,28641,1.7209
2020-11-16 09:00:00,1.71967,1.72019,1.71777,1.71956,22371,1.719
2020-11-16 10:00:00,1.7159,1.71966,1.71552,1.71965,18272,1.7176
2020-11-16 11:00:00,1.71691,1.71717,1.7159,1.7159,12015,1.7165
2020-11-16 12:00:00,1.71759,1.71772,1.71655,1.71691,7026,1.7172
2020-11-16 13:00:00,1.71944,1.71988,1.71737,1.71757,8520,1.7186
2020-11-16 14:00:00,1.71782,1.72,1.71745,1.71944,7567,1.7187
2020-11-16 15:00:00,1.71667,1.7187,1.71648,1.71781,5636,1.7176
2020-11-16 16:00:00,1.7157,1.71723,1.7157,1.71662,4771,1.7167
2020-11-16 17:00:00,1.71858,1.71995,1.71547,1.71552,1912,1.7176
2020-11-16 18:00:00,1.71695,1.71865,1.71625,1.71863,6128,1.7171
2020-11-16 19:00:00,1.71697,1.71743,1.7145,1.71695,10922,1.716
2020-11-16 20:00:00,1.71927,1.71971,1.7164,1.71696,10151,1.718
2020-11-16 21:00:00,1.71712,1.71938,1.71693,1.71926,7625,1.7179
2020-11-16 22:00:00,1.71742,1.71764,1.71599,1.71713,5770,1.7167
2020-11-16 23:00:00,1.71787,1.71831,1.71733,1.71743,4144,1.7178
2020-11-17 00:00:00,1.71804,1.71833,1.7176,1.71789,5427,1.718
2020-11-17 01:00:00,1.71904,1.71957,1.71772,1.71807,6898,1.7189
2020-11-17 02:00:00,1.72077,1.72183,1.71849,1.71904,9586,1.7198
2020-11-17 03:00:00,1.72232,1.72381,1.7199,1.72077,17530,1.7224
2020-11-17 04:00:00,1.72057,1.72241,1.71812,1.72232,15794,1.7198
2020-11-17 05:00:00,1.7202,1.72225,1.72013,1.72057,11442,1.7212
2020-11-17 06:00:00,1.72071,1.72297,1.72002,1.7202,11255,1.7215
2020-11-17 07:00:00,1.72384,1.7239,1.72061,1.72072,12088,1.7224
2020-11-17 08:00:00,1.72539,1.7273,1.7225,1.72385,19388,1.7249
2020-11-17 09:00:00,1.72544,1.72719,1.72438,1.7254,18085,1.7258
2020-11-17 10:00:00,1.72405,1.72569,1.72286,1.72544,20040,1.7241
2020-11-17 11:00:00,1.722,1.7242,1.72076,1.7241,13376,1.7224
2020-11-17 12:00:00,1.72125,1.7228,1.72077,1.722,10639,1.7217
2020-11-17 13:00:00,1.72264,1.72294,1.72103,1.72125,6423,1.7219
2020-11-17 14:00:00,1.72078,1.72279,1.71977,1.72264,5668,1.721
2020-11-17 15:00:00,1.72111,1.72189,1.72037,1.72077,7099,1.7212
2020-11-17 16:00:00,1.721,1.72158,1.72031,1.72111,4027,1.7208
2020-11-17 17:00:00,1.72139,1.72169,1.72074,1.7211,1694,1.7213
2020-11-17 18:00:00,1.72155,1.72255,1.7205,1.72138,6444,1.7215
2020-11-17 19:00:00,1.72237,1.72435,1.72118,1.72155,10400,1.7225
2020-11-17 20:00:00,1.72359,1.7239,1.7213,1.72236,10501,1.7226
2020-11-17 21:00:00,1.72243,1.72376,1.72201,1.72359,7351,1.7228
2020-11-17 22:00:00,1.72176,1.72332,1.72116,1.72244,5367,1.7222
2020-11-17 23:00:00,1.72124,1.72216,1.7212,1.72176,5807,1.7218
2020-11-18 00:00:00,1.72171,1.72175,1.72072,1.72124,4201,1.7212
2020-11-18 02:00:00,1.7195,1.71985,1.71881,1.7193,4800,1.7194
2020-11-18 03:00:00,1.71596,1.71961,1.71544,1.7195,16957,1.7173
2020-11-18 04:00:00,1.71651,1.71713,1.715,1.71595,12771,1.7162
2020-11-18 05:00:00,1.71371,1.71681,1.71345,1.71652,11908,1.7153
2020-11-18 06:00:00,1.71612,1.71645,1.7137,1.7137,14072,1.7152
2020-11-18 07:00:00,1.7141,1.71637,1.71314,1.71612,15006,1.7148
2020-11-18 08:00:00,1.71514,1.71543,1.71392,1.7141,16904,1.7147
2020-11-18 09:00:00,1.71458,1.71623,1.71421,1.71514,16098,1.7151
2020-11-18 10:00:00,1.7133,1.71476,1.71215,1.71457,18750,1.713
2020-11-18 11:00:00,1.71093,1.71342,1.71064,1.7133,12692,1.7123
2020-11-18 12:00:00,1.71113,1.71206,1.71015,1.71094,10086,1.711
2020-11-18 13:00:00,1.7108,1.71134,1.7088,1.71112,9745,1.7103
2020-11-18 14:00:00,1.71126,1.71245,1.71017,1.71081,10992,1.7111
2020-11-18 15:00:00,1.71314,1.71322,1.71074,1.71126,10442,1.7117
2020-11-18 16:00:00,1.71062,1.71322,1.71062,1.71314,4524,1.7126
2020-11-18 17:00:00,1.71304,1.71307,1.70986,1.71009,1418,1.7123
2020-11-18 18:00:00,1.712,1.71323,1.71158,1.71303,4665,1.712
2020-11-18 19:00:00,1.71456,1.7147,1.71119,1.71202,13596,1.7126
2020-11-18 20:00:00,1.71423,1.71545,1.71377,1.71455,9241,1.7145
2020-11-18 21:00:00,1.7148,1.71583,1.71411,1.71424,8336,1.7148
2020-11-18 22:00:00,1.71531,1.71599,1.71427,1.71474,6817,1.7151
2020-11-18 23:00:00,1.71522,1.71579,1.7147,1.71531,4760,1.7151
2020-11-19 00:00:00,1.71532,1.71553,1.71405,1.71521,7292,1.7148
2020-11-19 01:00:00,1.7159,1.7175,1.71451,1.71531,7528,1.7163
2020-11-19 02:00:00,1.71564,1.71637,1.71489,1.71591,10108,1.7156
2020-11-19 03:00:00,1.71777,1.71871,1.71494,1.71565,17545,1.7172
2020-11-19 04:00:00,1.718,1.71852,1.7164,1.71772,13995,1.7173
2020-11-19 05:00:00,1.71755,1.71883,1.71679,1.71801,14831,1.7176
2020-11-19 06:00:00,1.7163,1.71828,1.71513,1.71756,12457,1.7168
2020-11-19 07:00:00,1.71637,1.71669,1.7152,1.71632,9739,1.7159
2020-11-19 08:00:00,1.71471,1.71829,1.71453,1.71637,14553,1.7162
2020-11-19 09:00:00,1.7149,1.71712,1.71421,1.71473,19582,1.7156
2020-11-19 10:00:00,1.7156,1.7164,1.71283,1.71487,18104,1.715
2020-11-19 11:00:00,1.71666,1.71758,1.71541,1.7156,10996,1.7165
2020-11-19 12:00:00,1.7155,1.71706,1.7152,1.71665,7432,1.7161
2020-11-19 13:00:00,1.7152,1.71571,1.71402,1.7155,4333,1.7149
2020-11-19 14:00:00,1.71502,1.7159,1.71478,1.7152,8549,1.7155
2020-11-19 15:00:00,1.71479,1.71704,1.71418,1.71503,6895,1.7156
2020-11-19 16:00:00,1.7161,1.7161,1.7146,1.71478,3681,1.7151
2020-11-19 17:00:00,1.71743,1.71783,1.71524,1.7163,2456,1.7172
2020-11-19 18:00:00,1.71828,1.71841,1.71714,1.71742,5841,1.7179
2020-11-19 19:00:00,1.7179,1.71908,1.71713,1.7183,10930,1.718
2020-11-19 20:00:00,1.71688,1.71856,1.7158,1.71792,10402,1.7171
2020-11-19 21:00:00,1.71692,1.71818,1.71667,1.71688,7613,1.7174
2020-11-19 22:00:00,1.71624,1.71715,1.71587,1.71692,6593,1.7165
2020-11-19 23:00:00,1.7154,1.71654,1.7153,1.71623,7631,1.7159
2020-11-20 00:00:00,1.71488,1.7161,1.71458,1.71541,14220,1.7153
2020-11-20 01:00:00,1.71488,1.71575,1.71475,1.71487,9083,1.7153
2020-11-20 02:00:00,1.71523,1.71532,1.71384,1.7149,14823,1.7146
2020-11-20 03:00:00,1.71309,1.71546,1.7119,1.71522,14280,1.7135
2020-11-20 04:00:00,1.7112,1.71315,1.71008,1.7131,16456,1.711
2020-11-20 05:00:00,1.7086,1.7113,1.70806,1.7112,13504,1.7095
2020-11-20 06:00:00,1.70962,1.70989,1.70811,1.70858,13955,1.7091
2020-11-20 07:00:00,1.70876,1.71007,1.70801,1.70963,11960,1.7089
2020-11-20 08:00:00,1.71001,1.71033,1.70841,1.70877,13034,1.7092
2020-11-20 09:00:00,1.71005,1.71053,1.70828,1.71001,15920,1.7093
2020-11-20 10:00:00,1.70707,1.7107,1.70662,1.71005,17801,1.7088
2020-11-20 11:00:00,1.70631,1.7077,1.70631,1.70706,11390,1.707
2020-11-20 12:00:00,1.70783,1.7081,1.70583,1.70631,9278,1.7073
2020-11-20 13:00:00,1.70778,1.70816,1.70668,1.70783,6304,1.7075
2020-11-20 14:00:00,1.70788,1.70853,1.70735,1.70777,5586,1.7079
2020-11-20 15:00:00,1.70861,1.7096,1.70776,1.70786,4535,1.7089
2020-11-20 16:00:00,1.7103,1.7113,1.70849,1.70854,2565,1.7102
2020-12-02 00:00:00,1.70781,1.70911,1.7076,1.70812,9111,1.7084
2020-12-02 01:00:00,1.7071,1.70885,1.70697,1.70781,7304,1.708
2020-12-02 02:00:00,1.70593,1.70786,1.70569,1.70711,16478,1.707
2020-12-02 03:00:00,1.70745,1.70837,1.70514,1.70592,24504,1.7068
2020-12-02 04:00:00,1.7051,1.70758,1.70409,1.70746,17260,1.7059
2020-12-02 05:00:00,1.70599,1.70773,1.70505,1.70508,11795,1.7067
2020-12-02 06:00:00,1.70985,1.7099,1.70549,1.706,10557,1.7074
2020-12-02 07:00:00,1.71383,1.71415,1.7094,1.70985,19014,1.7117
2020-12-02 08:00:00,1.71435,1.7157,1.71212,1.71382,21419,1.7137
2020-12-02 09:00:00,1.71577,1.71633,1.71317,1.71436,19868,1.7148
2020-12-02 10:00:00,1.71453,1.71813,1.71402,1.71578,23764,1.7163
